,Temperatura,Humedad,Presion,Descripcion,dt,Velocidad viento,Grados viento,Ciudad,Dia
0,16.52000000000004,98,1017,overcast clouds,1624156342,1.6,157,Morelia,2021-06-19 21:32:22
