,Temperatura,Humedad,Presion,Descripcion,dt,Velocidad viento,Grados viento,Ciudad,Dia
0,16.920000000000016,90,1016,overcast clouds,1624156372,1.42,39,Queretaro,2021-06-19 21:32:52
1,16.920000000000016,90,1016,overcast clouds,1624156372,1.42,39,Queretaro,2021-06-19 21:32:52
