,Temperatura,Humedad,Presion,Descripcion,dt,Velocidad viento,Grados viento,Ciudad,Dia
0,19.629999999999995,77,1024,broken clouds,1574732262,3.1,150,Toluca,2019-11-25 19:37:42
1,18.33000000000004,76,1027,mist,1574785836,1,130,Toluca,2019-11-26 10:30:36
2,18.33000000000004,76,1027,mist,1574786579,1,130,Toluca,2019-11-26 10:42:59
