,Temperatura,Humedad,Presion,Descripcion,dt,Velocidad viento,Grados viento,Ciudad,Dia
0,29.07000000000005,59,1011,overcast clouds,1624156548,2.21,119,Monterrey,2021-06-19 21:35:48
1,29.07000000000005,59,1011,overcast clouds,1624156548,2.21,119,Monterrey,2021-06-19 21:35:48
